Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.454,60.046,60.7,61.092,61.292,..
Burkina Faso,BFA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,39.2540084845692,38.1480312365517,33.6212866168282,30.8551216331757,29.9905774531085,..
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.64277062242324,9.30513098594236,9.67069485831779,10.1078755635882,10.0419678526515,..
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.569,62.101,62.882,63.651,63.818,..
Burundi,BDI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,44.9151717353101,..,..,..,..,23.1256008148193
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,6.02545976638794,..,6.38454008102417
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.818,74.424,75.907,76.059,76.224,..
Cabo Verde,CPV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.3093023666237,97.0059250429478,96.4315940376876,..,..,..
Cabo Verde,CPV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.059,69.301,70.528,70.668,70.817,..
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,51.8196983337402,54.2809323078227,55.1346812645406,56.7864734981041,58.7893230437643,..
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,13.8767573747135,13.5005634857238,14.6069513022825,17.4362364390629,21.4437426836662,..
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.674,61.146,62.443,63.7,63.968,..
Cameroon,CMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,45.5255767078224,45.6066724321371,44.840795775403,..,..
Cameroon,CMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,15.5519566247682,17.1581831920239,16.4371527754335,16.0404395184936,16.6614294830602,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.53,81.4514634146342,81.0948780487805,81.6263414634146,82.1080487804878,..
Canada,CAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,109.628059387207,108.337341308594,107.467987060547,104.320877075195,..,..
Canada,CAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,75.2389068603516,79.7657318115234,78.8488311767578,76.2666931152344,..,..
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.23,79.3,79.984,80.358,80.54,..
Cayman Islands,CYM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.0909118652344,85.4616444648599,85.6012268066406,86.0370923044127,84.7603098178773,..
Cayman Islands,CYM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.596,40.279,18.818,57.408,57.671,..
Central African Republic,CAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
Central African Republic,CAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.082,53.136,54.528,55.069,55.238,..
Chad,TCD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,23.1541767734797,..,24.1941648001316,23.49298947746,..
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.39665967267065,..,..,..,..,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9,80.3,81,81.1,81.2,..
Channel Islands,CHI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
Channel Islands,CHI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.349,78.876,79.176,81.167,81.359,..
Chile,CHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.691688537598,106.673522949219,106.068328857422,105.83097076416,105.608551025391,..
Chile,CHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,89.1124877929688,96.2227935791016,99.3372802734375,104.734062194824,110.176902770996,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.019,78.117,78.202,77.953,78.017,..
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,61.6124675996947,66.8186077597542,71.5799465086024,74.5933014618366,76.8757843123403,..
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.757,72.698,76.508,77.725,77.913,..
Colombia,COL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.499450683594,102.987998962402,101.573776245117,..,..,..
Colombia,COL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,55.7331085205078,58.3159217834473,59.2901382446289,..,..,..
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.756,65.201,66.481,66.777,67.023,..
Comoros,COM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,54.8057289123535,..,..,..
Comoros,COM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.428,60.044,60.979,61.895,62.074,..
"Congo, Dem. Rep.",COD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,55.3636283874512,..,55.4860992431641,..,..
"Congo, Dem. Rep.",COD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,6.37987995147705,..,..,..,..,..
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.391,64.192,65,65.772,66.001,..
"Congo, Rep.",COG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
"Congo, Rep.",COG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,10.3812103271484,..,..
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.725,78.05,79.316,80.799,80.996,..
Costa Rica,CRI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,132.678680419922,138.903381347656,131.907592773438,125.510070800781,121.810760498047,..
Costa Rica,CRI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.14,60.29,61.562,61.944,62.11,..
Cote d'Ivoire,CIV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,55.4380323721262,57.135967003236,54.0714108290486,63.9607557764462,65.3065056618336,..
Cote d'Ivoire,CIV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,10.2664091345849,10.7725833415282,11.1134926507622,11.5724272130065,12.3354902267456,..
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.5243902439024,76.4243902439025,77.5756097560976,78.4731707317073,78.9292682926829,..
Croatia,HRV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.585418701172,105.876342773438,105.577796936035,105.025161743164,..,..
Croatia,HRV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,74.738037109375,78.0067901611328,80.7626724243164,81.1775207519531,..,..
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.407,73.201,77.629,78.085,78.264,..
Cuba,CUB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.487990578922,100.016181545784,103.627148989561,95.5986574273359,91.7456844321038,..
Cuba,CUB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,46.7357262964117,51.8885571735926,..,49.7285704304293,43.1040700506779,..
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.501,75.686,76.729,76.8,76.989,..
Curacao,CUW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,129.470256951777,..,..,123.429739994157,89.9053421020508,..
Curacao,CUW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.23,80.573,80.434,81.648,81.821,..
Cyprus,CYP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.935836791992,102.047653198242,103.827629089355,105.159156799316,106.741279602051,..
Cyprus,CYP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,102.390762329102,106.362930297852,105.384979248047,107.26212310791,120.87727355957,..
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.2268292682927,77.2219512195122,78.9292682926829,79.8268292682927,79.9780487804878,..
Czechia,CZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,99.3292617797852,102.089942932129,102.935562133789,97.6154174804688,..,..
Czechia,CZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,67.1843719482422,69.8369293212891,70.8145904541016,66.7282867431641,..,..
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6024390243903,81.4048780487805,81.3048780487805,81.7536585365854,82.2536585365854,..
Denmark,DNK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,129.995193481445,131.772018432617,130.326995849609,126.98078918457,125.628089904785,..
Denmark,DNK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,82.6643295288086,83.982292175293,84.5866088867188,81.2308197021484,78.9604110717773,..
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.2,63.83,65.54,65.987,66.202,..
Djibouti,DJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
Djibouti,DJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.269,69.832,71.081,71.132,71.294,..
Dominica,DMA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.181579589844,105.535634244733,105.387588500977,102.585807800293,..,..
Dominica,DMA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.636,71.757,74.211,73.72,73.868,..
Dominican Republic,DOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,80.0444119218853,75.7044807816311,76.5283197247412,75.4805556926418,76.3648403372637,..
Dominican Republic,DOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,58.7264105314523,56.4690832383051,55.1665311527454,58.2428049803824,57.6509476207267,..
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.004,72.746,76.577,77.392,77.579,..
Ecuador,ECU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,93.9849491291463,94.5899282617776,94.1335305764161,92.8118025876465,..,..
Ecuador,ECU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,56.9066311483682,..,59.879782344866,67.8851161961618,..,..
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.79,68.976,71.01,71.633,71.806,..
